,Name,City,CityID,CandID,Sam,winner ever,winner_key ever,follower ever,follower_key ever,Career Start Year,Career End Year,Wikipedia,Linkedin,Others1,Others2,Others3,Others4,Term Start Year,Web
4915, Mayor Dick A. Greco, Tampa ,52.0,191433.0,0.0,1.0,1.0,1.0,0.0,1967.0,2011.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=191433
599, (I) Mayor Nick Nuccio, Tampa ,52.0,234566.0,0.0,1.0,1.0,1.0,0.0,1955.0,1971.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=234566
4985, Mayor Nick Nuccio, Tampa ,52.0,234566.0,0.0,1.0,1.0,1.0,0.0,1955.0,1971.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=234566
5282, Nick Nuccio, Tampa ,52.0,234566.0,0.0,1.0,1.0,1.0,0.0,1955.0,1971.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=234566
730, (I) Mayor Steve Hogan, Aurora ,53.0,20017.0,0.0,1.0,1.0,0.0,0.0,2012.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=20017
6515, Steve Hogan, Aurora ,53.0,20017.0,0.0,1.0,1.0,0.0,0.0,2012.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=20017
4322, Jude Sandvall, Aurora ,53.0,271954.0,0.0,0.0,0.0,1.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=271954
1442, Barbara J. Yamrick, Aurora ,53.0,284747.0,0.0,1.0,0.0,0.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=284747
4636, Lorri Galloway, Anaheim ,55.0,356336.0,0.0,1.0,0.0,0.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=356336
772, (I) Mayor Tom Tait, Anaheim ,55.0,250654.0,0.0,0.0,1.0,1.0,0.0,2010.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=250654
6788, Tom Tait, Anaheim ,55.0,250654.0,0.0,0.0,1.0,1.0,0.0,2010.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=250654
2687, Denis Fitzgerald, Anaheim ,55.0,257978.0,0.0,1.0,0.0,0.0,0.0,2010.0,2015.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=257978
7012, William D. Fitzgerald, Anaheim ,55.0,136278.0,0.0,0.0,0.0,1.0,0.0,2007.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136278
205, (I) Mayor Curt Pringle, Anaheim ,55.0,3613.0,0.0,1.0,1.0,0.0,0.0,2003.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=3613
6260, St. Rep. Curt Pringle, Anaheim ,55.0,3613.0,0.0,1.0,1.0,0.0,0.0,2003.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=3613
4673, Lucille Kring, Anaheim ,55.0,245447.0,0.0,0.0,0.0,1.0,0.0,2003.0,2015.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=245447
3108, Frank Feldhaus, Anaheim ,55.0,315100.0,0.0,1.0,0.0,0.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=315100
6530, Steve Staveley, Anaheim ,55.0,315101.0,0.0,0.0,0.0,1.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=315101
868, (I) Tom Daly, Anaheim ,55.0,302314.0,0.0,1.0,1.0,0.0,0.0,1999.0,1999.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=302314
1624, Bob Zemel, Anaheim ,55.0,382246.0,0.0,0.0,0.0,1.0,0.0,1999.0,1999.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=382246
4772, Mark I. Lopez, Santa Ana ,56.0,356342.0,0.0,0.0,0.0,1.0,0.0,2014.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=356342
994, (W) Laura Perez, Santa Ana ,56.0,356343.0,0.0,1.0,0.0,0.0,0.0,2014.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=356343
4686, Lupe Moreno, Santa Ana ,56.0,120070.0,0.0,0.0,0.0,1.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=120070
1831, Charles Hart, Santa Ana ,56.0,255802.0,0.0,1.0,0.0,0.0,0.0,2010.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=255802
3264, George M. Collins, Santa Ana ,56.0,208916.0,0.0,1.0,0.0,1.0,0.0,2008.0,2012.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=208916
6656, Thomas Anthony Gordon, Santa Ana ,56.0,136273.0,0.0,1.0,0.0,0.0,0.0,2006.0,2006.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136273
6466, Stanley Fiala, Santa Ana ,56.0,136272.0,0.0,1.0,0.0,0.0,0.0,2004.0,2008.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136272
6526, Steve Rocco, Santa Ana ,56.0,233644.0,0.0,1.0,0.0,1.0,0.0,2000.0,2016.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=233644
7204," u""Vital D'Caprio"", link': CandidateDetail.html?CandidateID=233645'}", Santa Ana ,56.0,233645.0,0.0,1.0,0.0,0.0,0.0,2000.0,2000.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=233645
6612, Ted Moreno, Santa Ana ,56.0,233643.0,0.0,0.0,0.0,1.0,0.0,1998.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=233643
4535, Leah Dupont, Santa Ana ,56.0,233642.0,0.0,0.0,0.0,1.0,0.0,1996.0,1996.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=233642
572, (I) Mayor Miguel A. Pulido, Santa Ana ,56.0,136271.0,0.0,1.0,1.0,1.0,0.0,1994.0,2016.0,,,,,,,11,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136271
5134, Miguel A. Pulido, Santa Ana ,56.0,136271.0,0.0,1.0,1.0,1.0,0.0,1994.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136271
1299, Ann Avery Andres, Santa Ana ,56.0,233632.0,0.0,1.0,0.0,0.0,0.0,1994.0,1994.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=233632
1369, Arthur A. Castro, Santa Ana ,56.0,233638.0,0.0,0.0,0.0,1.0,0.0,1994.0,1994.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=233638
2516, Dan McQueen, Corpus Christi ,57.0,381396.0,0.0,1.0,1.0,0.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=381396
594, (I) Mayor Nelda Martinez, Corpus Christi ,57.0,40120.0,0.0,0.0,1.0,1.0,0.0,2012.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=40120
5261, Nelda Martinez, Corpus Christi ,57.0,40120.0,0.0,0.0,1.0,1.0,0.0,2012.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=40120
5749, Rey Madrigal, Corpus Christi ,57.0,322721.0,0.0,1.0,0.0,0.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=322721
5," ""Outlaw"" Josey Wales, IV", Corpus Christi ,57.0,103062.0,0.0,0.0,0.0,1.0,0.0,2000.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=103062
5441, Paul Davis, Riverside ,58.0,380354.0,0.0,0.0,0.0,1.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=380354
6074, Sally Martinez, Riverside ,58.0,380359.0,0.0,1.0,0.0,0.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=380359
2864, Ed Adkison, Riverside ,58.0,299319.0,0.0,0.0,0.0,1.0,0.0,2013.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=299319
706, (I) Mayor Rusty Bailey, Riverside ,58.0,307485.0,0.0,1.0,1.0,0.0,0.0,2013.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=307485
6057, Rusty Bailey, Riverside ,58.0,307485.0,0.0,1.0,1.0,0.0,0.0,2013.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=307485
1363, Art Gage, Riverside ,58.0,306779.0,0.0,1.0,0.0,0.0,0.0,2010.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=306779
1249, Ameal Moore, Riverside ,58.0,136328.0,0.0,1.0,0.0,0.0,0.0,2006.0,2006.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136328
6101," Samuel D. ""Sam"" Cardelucci", Riverside ,58.0,307493.0,0.0,1.0,0.0,0.0,0.0,2002.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=307493
4591, Letitia Pepper, Riverside ,58.0,307494.0,0.0,0.0,0.0,1.0,0.0,2002.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=307494
696," (I) Mayor Ronald O. ""Ron"" Loveridge", Riverside ,58.0,136326.0,0.0,0.0,1.0,1.0,0.0,1998.0,2010.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136326
851," (I) Ronald O. ""Ron"" Loveridge", Riverside ,58.0,136326.0,0.0,0.0,1.0,1.0,0.0,1998.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136326
6616," Teresa R. ""Terry"" Frizzel", Riverside ,58.0,136327.0,0.0,1.0,0.0,0.0,0.0,1998.0,2006.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136327
6543, Steven Portillo Torres, Riverside ,58.0,307496.0,0.0,0.0,0.0,1.0,0.0,1998.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=307496
3681, James Eldon McNeely, St. Louis ,59.0,262012.0,0.0,1.0,0.0,0.0,0.0,2013.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=262012
5851, Robb E. Cunningham, St. Louis ,59.0,72710.0,0.0,1.0,0.0,0.0,0.0,2009.0,2009.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=72710
7109, Willie Marshall, St. Louis ,59.0,76769.0,0.0,1.0,0.0,0.0,0.0,2005.0,2005.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76769
291, (I) Mayor Francis G. Slay, St. Louis ,59.0,76760.0,0.0,0.0,1.0,1.0,0.0,2001.0,2013.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76760
1988, City Council President Francis G. Slay, St. Louis ,59.0,76760.0,0.0,0.0,1.0,1.0,0.0,2001.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76760
5046," Michael A. ""Mike"" Chance", St. Louis ,59.0,76786.0,0.0,1.0,0.0,0.0,0.0,2001.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76786
198, (I) Mayor Clarence Harmon, St. Louis ,59.0,76789.0,0.0,1.0,1.0,0.0,0.0,1997.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76789
2356, Clarence Harmon, St. Louis ,59.0,76789.0,0.0,1.0,1.0,0.0,0.0,1997.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76789
3771, Jay Dearing, St. Louis ,59.0,187581.0,0.0,0.0,0.0,1.0,0.0,1997.0,1997.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=187581
314," (I) Mayor Freeman Bosley, Jr.", St. Louis ,59.0,76790.0,0.0,0.0,1.0,1.0,0.0,1993.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76790
1945," Circuit Court Clerk Freeman Bosley, Jr.", St. Louis ,59.0,76790.0,0.0,0.0,1.0,1.0,0.0,1993.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76790
4931," Mayor Freeman Bosley, Jr.", St. Louis ,59.0,76790.0,0.0,0.0,1.0,1.0,0.0,1993.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=76790
3650," James A. Garrison, Jr.", St. Louis ,59.0,187594.0,0.0,1.0,0.0,0.0,0.0,1993.0,1993.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=187594
1048, (W) Ron Gregory, St. Louis ,59.0,187597.0,0.0,0.0,0.0,1.0,0.0,1989.0,1989.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=187597
2484, Curtis C. Crawford, St. Louis ,59.0,73015.0,0.0,0.0,0.0,1.0,0.0,1985.0,1985.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=73015
784, (I) Mayor Vince Schoemehl, St. Louis ,59.0,157142.0,0.0,1.0,1.0,0.0,0.0,1981.0,1989.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=157142
6864, Vince Schoemehl, St. Louis ,59.0,157142.0,0.0,1.0,1.0,0.0,0.0,1981.0,1989.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=157142
3846, Jerry Wamser, St. Louis ,59.0,195758.0,0.0,0.0,0.0,1.0,0.0,1981.0,1981.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=195758
3656, James A. Stemmler, St. Louis ,59.0,195756.0,0.0,0.0,0.0,1.0,0.0,1977.0,1977.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=195756
4260, Joseph L. Badaracco, St. Louis ,59.0,16835.0,0.0,0.0,0.0,1.0,0.0,1973.0,1973.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=16835
384, (I) Mayor James F. Conway, St. Louis ,59.0,195755.0,0.0,1.0,1.0,0.0,0.0,1973.0,1981.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=195755
6290, St. Rep. James F. Conway, St. Louis ,59.0,195755.0,0.0,1.0,1.0,0.0,0.0,1973.0,1981.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=195755
6415, St. Sen. James F. Conway, St. Louis ,59.0,195755.0,0.0,1.0,1.0,0.0,0.0,1973.0,1981.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=195755
4082, John H. Poelker, St. Louis ,59.0,206785.0,0.0,1.0,1.0,0.0,0.0,1973.0,1973.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206785
101, (I) Mayor Alfonso Cervantes, St. Louis ,59.0,206783.0,0.0,1.0,1.0,1.0,0.0,1965.0,1977.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206783
1200, Alfonso Cervantes, St. Louis ,59.0,206783.0,0.0,1.0,1.0,1.0,0.0,1965.0,1977.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206783
4892, Mayor Alfonso Cervantes, St. Louis ,59.0,206783.0,0.0,1.0,1.0,1.0,0.0,1965.0,1977.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206783
1309," Anthany Beatty, Sr.", Lexington-Fayette urban ,60.0,364743.0,0.0,0.0,0.0,1.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=364743
411, (I) Mayor Jim Gray, Lexington-Fayette urban ,60.0,259097.0,0.0,1.0,1.0,0.0,0.0,2011.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=259097
3878, Jim Gray, Lexington-Fayette urban ,60.0,259097.0,0.0,1.0,1.0,0.0,0.0,2011.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=259097
414, (I) Mayor Jim Newberry, Lexington-Fayette urban ,60.0,84330.0,0.0,1.0,1.0,1.0,0.0,2007.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=84330
3894, Jim Newberry, Lexington-Fayette urban ,60.0,84330.0,0.0,1.0,1.0,1.0,0.0,2007.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=84330
6133, Scott A. Crosbie, Lexington-Fayette urban ,60.0,84327.0,0.0,0.0,0.0,1.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=84327
739, (I) Mayor Teresa Isaac, Lexington-Fayette urban ,60.0,141005.0,0.0,1.0,1.0,1.0,0.0,2003.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=141005
6615, Teresa Isaac, Lexington-Fayette urban ,60.0,141005.0,0.0,1.0,1.0,1.0,0.0,2003.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=141005
4431, Kevin B. Acklin, Pittsburgh ,62.0,136571.0,0.0,1.0,0.0,0.0,0.0,2010.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=136571
984," (W) Joshua ""Josh"" Wander", Pittsburgh ,62.0,215201.0,0.0,1.0,0.0,0.0,0.0,2010.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=215201
4302," Joshua ""Josh"" Wander", Pittsburgh ,62.0,215201.0,0.0,1.0,0.0,0.0,0.0,2010.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=215201
6811, Tony Oliva, Pittsburgh ,62.0,159208.0,0.0,0.0,0.0,1.0,0.0,2007.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=159208
6061, Ryan Scott, Pittsburgh ,62.0,159228.0,0.0,1.0,0.0,0.0,0.0,2007.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=159228
2346, City Councilmember William Peduto, Pittsburgh ,62.0,83110.0,0.0,0.0,1.0,1.0,0.0,2006.0,2014.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=83110
17, (I) (W) Mayor Luke R. Ravenstahl, Pittsburgh ,62.0,106773.0,0.0,1.0,1.0,1.0,0.0,2006.0,2010.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=106773
524, (I) Mayor Luke R. Ravenstahl, Pittsburgh ,62.0,106773.0,0.0,1.0,1.0,1.0,0.0,2006.0,2010.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=106773
1990, City Council President Luke R. Ravenstahl, Pittsburgh ,62.0,106773.0,0.0,1.0,1.0,1.0,0.0,2006.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=106773
3110, Frank Forrestal, Pittsburgh ,62.0,124126.0,0.0,0.0,0.0,1.0,0.0,2002.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=124126
5875," Robert E. ""Bob"" O\'Connor Jr.", Pittsburgh ,62.0,83109.0,0.0,0.0,1.0,0.0,0.0,1998.0,2006.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=83109
3436, Harry Frost, Pittsburgh ,62.0,208228.0,0.0,0.0,0.0,1.0,0.0,1998.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=208228
752," (I) Mayor Thomas P. ""Tom"" Murphy", Pittsburgh ,62.0,6627.0,0.0,1.0,1.0,0.0,0.0,1994.0,2002.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6627
6362," St. Rep. Thomas P. ""Tom"" Murphy", Pittsburgh ,62.0,6627.0,0.0,1.0,1.0,0.0,0.0,1994.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6627
1876, Chaston Roston, Pittsburgh ,62.0,83131.0,0.0,1.0,0.0,0.0,0.0,1994.0,2002.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=83131
3799, Jeffrey Hitchcock, Pittsburgh ,62.0,208231.0,0.0,0.0,0.0,1.0,0.0,1994.0,1994.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=208231
853, (I) Sophie Masloff, Pittsburgh ,62.0,181968.0,0.0,1.0,1.0,0.0,0.0,1990.0,1990.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=181968
4790, Mark Weddleton, Pittsburgh ,62.0,31623.0,0.0,0.0,0.0,1.0,0.0,1986.0,1986.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=31623
6054," Russell Moon, Jr.", Pittsburgh ,62.0,258539.0,0.0,0.0,0.0,1.0,0.0,1982.0,1982.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=258539
665, (I) Mayor Richard S. Caliguiri, Pittsburgh ,62.0,122766.0,0.0,1.0,1.0,0.0,0.0,1978.0,1986.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=122766
5818, Richard S. Caliguiri, Pittsburgh ,62.0,122766.0,0.0,1.0,1.0,0.0,0.0,1978.0,1986.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=122766
6674, Thomas Foerster, Pittsburgh ,62.0,122769.0,0.0,0.0,0.0,1.0,0.0,1978.0,1978.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=122769
627, (I) Mayor Peter F. Flaherty, Pittsburgh ,62.0,8512.0,0.0,1.0,1.0,1.0,0.0,1970.0,1974.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=8512
5513, Peter F. Flaherty, Pittsburgh ,62.0,8512.0,0.0,1.0,1.0,1.0,0.0,1970.0,1974.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=8512
4467," Kurt ""Dirty Kurty"" Dornfeld", Saint Paul ,63.0,336498.0,0.0,0.0,0.0,1.0,0.0,2014.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=336498
3045, Eva Ng, Saint Paul ,63.0,219831.0,0.0,0.0,0.0,1.0,0.0,2010.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=219831
196, (I) Mayor Chris Coleman, Saint Paul ,63.0,6657.0,0.0,1.0,1.0,0.0,0.0,2006.0,2014.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6657
2073, City Councilmember Chris Coleman, Saint Paul ,63.0,6657.0,0.0,1.0,1.0,0.0,0.0,2006.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6657
6653, Thomas A. Fiske, Saint Paul ,63.0,374.0,0.0,1.0,0.0,0.0,0.0,2002.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=374
642, (I) Mayor Randy C. Kelly, Saint Paul ,63.0,6651.0,0.0,1.0,1.0,1.0,0.0,2002.0,2006.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6651
6439, St. Sen. Randy C. Kelly, Saint Paul ,63.0,6651.0,0.0,1.0,1.0,1.0,0.0,2002.0,2006.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6651
2165, City Councilmember Jay Benanav, Saint Paul ,63.0,6654.0,0.0,0.0,0.0,1.0,0.0,2002.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6654
6454," St. Sen. Sandra L. ""Sandy"" Pappas", Saint Paul ,63.0,21788.0,0.0,0.0,0.0,1.0,0.0,1998.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=21788
601, (I) Mayor Norm Coleman, Saint Paul ,63.0,13.0,0.0,1.0,1.0,0.0,0.0,1994.0,1998.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=13
5303, Norm Coleman, Saint Paul ,63.0,13.0,0.0,1.0,1.0,0.0,0.0,1994.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=13
6238," St. Rep. Andrew J. ""Andy"" Dawkins", Saint Paul ,63.0,36375.0,0.0,0.0,0.0,1.0,0.0,1994.0,1994.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=36375
3655, James A. Scheibel, Saint Paul ,63.0,21897.0,0.0,1.0,1.0,0.0,0.0,1990.0,1990.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=21897
1588, Bob Fletcher, Saint Paul ,63.0,21941.0,0.0,0.0,0.0,1.0,0.0,1990.0,1990.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=21941
6179, Sharon Anderson, Saint Paul ,63.0,38824.0,0.0,1.0,0.0,0.0,0.0,1990.0,2014.0,,,,,,,7,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=38824
61, (I) George Latimer, Saint Paul ,63.0,66983.0,0.0,1.0,1.0,0.0,0.0,1982.0,1986.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=66983
323, (I) Mayor George Latimer, Saint Paul ,63.0,66983.0,0.0,1.0,1.0,0.0,0.0,1982.0,1986.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=66983
6275, St. Rep. Ethan A. Berkowitz, Anchorage ,64.0,19082.0,0.0,1.0,1.0,0.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=19082
1399, Assembly Member Amy Demboski, Anchorage ,64.0,345810.0,0.0,0.0,0.0,1.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=345810
6274, St. Rep. Eric Croft, Anchorage ,64.0,19079.0,0.0,0.0,0.0,1.0,0.0,2009.0,2009.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=19079
208," (I) Mayor Daniel A. ""Dan"" Sullivan", Anchorage ,64.0,208164.0,0.0,1.0,1.0,1.0,0.0,2009.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=208164
1403," Assembly Member Daniel A. ""Dan"" Sullivan", Anchorage ,64.0,208164.0,0.0,1.0,1.0,1.0,0.0,2009.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=208164
